DATE;TIME;VOLUME;OPEN;CLOSE;MIN;MAX
02/14/1994;00:00:01;0;1.1069;1.1152;1.1005;1.125
02/21/1994;00:00:01;0;1.1132;1.1247;1.1129;1.1305
02/28/1994;00:00:01;0;1.1204;1.13125;1.115;1.1358
03/07/1994;00:00:01;0;1.1325;1.12525;1.122;1.1393
03/14/1994;00:00:01;0;1.1261;1.1439;1.1242;1.1528
03/21/1994;00:00:01;0;1.1429;1.13625;1.132;1.15
03/28/1994;00:00:01;0;1.1411;1.1522;1.139;1.1583
04/04/1994;00:00:01;0;1.1524;1.1368;1.1335;1.159
04/11/1994;00:00:01;0;1.1364;1.1316;1.124;1.1407
04/18/1994;00:00:01;0;1.1304;1.12785;1.1232;1.1335
04/25/1994;00:00:01;0;1.1327;1.14765;1.13;1.1501
05/02/1994;00:00:01;0;1.1467;1.16875;1.1442;1.1737
05/09/1994;00:00:01;0;1.1699;1.16095;1.1495;1.1793
05/16/1994;00:00:01;0;1.1646;1.15165;1.1464;1.1646
05/23/1994;00:00:01;0;1.1514;1.1695;1.151;1.1735
05/30/1994;00:00:01;0;1.1702;1.17025;1.1634;1.1733
06/06/1994;00:00:01;0;1.1707;1.15435;1.1516;1.1733
06/13/1994;00:00:01;0;1.1548;1.16585;1.1525;1.1727
06/20/1994;00:00:01;0;1.1718;1.19505;1.1692;1.2009
06/27/1994;00:00:01;0;1.1985;1.21325;1.1905;1.218
07/04/1994;00:00:01;0;1.209;1.1965;1.1907;1.2171
07/11/1994;00:00:01;0;1.1978;1.2373;1.1974;1.2505
07/18/1994;00:00:01;0;1.2475;1.23485;1.224;1.2568
07/25/1994;00:00:01;0;1.2326;1.2038;1.1945;1.2327
08/01/1994;00:00:01;0;1.2034;1.2115;1.1975;1.219
08/08/1994;00:00:01;0;1.2113;1.20855;1.1996;1.2161
08/15/1994;00:00:01;0;1.2075;1.2241;1.2;1.2267
08/22/1994;00:00:01;0;1.2235;1.2391;1.2145;1.2442
08/29/1994;00:00:01;0;1.243;1.20455;1.1975;1.2447
09/05/1994;00:00:01;0;1.2076;1.22725;1.2032;1.23
09/12/1994;00:00:01;0;1.2279;1.237;1.2193;1.241
09/19/1994;00:00:01;0;1.2357;1.231;1.226;1.243
09/26/1994;00:00:01;0;1.2299;1.22875;1.2242;1.2378
10/03/1994;00:00:01;0;1.2303;1.22975;1.2255;1.2397
10/10/1994;00:00:01;0;1.2314;1.23475;1.231;1.2444
10/17/1994;00:00:01;0;1.2349;1.2625;1.2327;1.274
10/24/1994;00:00:01;0;1.267;1.2704;1.265;1.2766
10/31/1994;00:00:01;0;1.2769;1.26425;1.2555;1.2804
11/07/1994;00:00:01;0;1.268;1.25545;1.2464;1.2758
11/14/1994;00:00:01;0;1.2565;1.237;1.231;1.2635
11/21/1994;00:00:01;0;1.2323;1.22175;1.218;1.236
11/28/1994;00:00:01;0;1.2236;1.21775;1.215;1.2298
12/05/1994;00:00:01;0;1.2162;1.2108;1.207;1.2217
12/12/1994;00:00:01;0;1.213;1.21015;1.2054;1.2187
12/19/1994;00:00:01;0;1.2119;1.2099;1.2083;1.2145
12/26/1994;00:00:01;0;1.2113;1.204;1.202;1.2135
01/02/1995;00:00:01;0;1.204;1.22275;1.2033;1.2277
01/09/1995;00:00:01;0;1.219;1.22725;1.2154;1.2385
01/16/1995;00:00:01;0;1.2335;1.23535;1.2284;1.2395
01/23/1995;00:00:01;0;1.2367;1.25015;1.2314;1.2533
01/30/1995;00:00:01;0;1.249;1.25095;1.243;1.2564
02/06/1995;00:00:01;0;1.2534;1.23125;1.2285;1.2534
02/13/1995;00:00:01;0;1.2343;1.2408;1.2275;1.2432
02/20/1995;00:00:01;0;1.2391;1.271;1.2384;1.275
02/27/1995;00:00:01;0;1.27;1.2713;1.2635;1.2785
03/06/1995;00:00:01;0;1.267;1.31085;1.2645;1.3217
03/13/1995;00:00:01;0;1.311;1.29545;1.2885;1.3351
03/20/1995;00:00:01;0;1.2975;1.2986;1.2908;1.3205
03/27/1995;00:00:01;0;1.2938;1.29725;1.2844;1.3045
04/03/1995;00:00:01;0;1.2998;1.32655;1.296;1.335
04/10/1995;00:00:01;0;1.3315;1.31765;1.3003;1.3389
04/17/1995;00:00:01;0;1.3085;1.33415;1.3037;1.344
04/24/1995;00:00:01;0;1.3403;1.33685;1.316;1.3525
05/01/1995;00:00:01;0;1.331;1.31975;1.316;1.345
05/08/1995;00:00:01;0;1.3209;1.33795;1.3194;1.344
05/15/1995;00:00:01;0;1.3422;1.2835;1.2734;1.3423
05/22/1995;00:00:01;0;1.2904;1.27865;1.265;1.2945
05/29/1995;00:00:01;0;1.28;1.33015;1.2717;1.337
06/05/1995;00:00:01;0;1.3302;1.31025;1.2906;1.3317
06/12/1995;00:00:01;0;1.3125;1.31495;1.3007;1.3198
06/19/1995;00:00:01;0;1.318;1.319;1.3084;1.324
06/26/1995;00:00:01;0;1.3215;1.326;1.3182;1.3355
07/03/1995;00:00:01;0;1.3257;1.33385;1.3128;1.3373
07/10/1995;00:00:01;0;1.3335;1.32675;1.3212;1.3377
07/17/1995;00:00:01;0;1.3265;1.3266;1.3122;1.3342
07/24/1995;00:00:01;0;1.3268;1.33675;1.3257;1.346
07/31/1995;00:00:01;0;1.336;1.34345;1.3288;1.3495
08/07/1995;00:00:01;0;1.34;1.32825;1.3209;1.352
08/14/1995;00:00:01;0;1.3213;1.30265;1.297;1.325
08/21/1995;00:00:01;0;1.3025;1.27165;1.2624;1.3042
08/28/1995;00:00:01;0;1.2679;1.27865;1.257;1.2833
09/04/1995;00:00:01;0;1.2785;1.27835;1.2646;1.2819
09/11/1995;00:00:01;0;1.277;1.27175;1.2584;1.279
09/18/1995;00:00:01;0;1.2677;1.26085;1.2501;1.272
09/25/1995;00:00:01;0;1.2637;1.29595;1.2575;1.3096
10/02/1995;00:00:01;0;1.2927;1.2947;1.2867;1.3074
10/09/1995;00:00:01;0;1.2958;1.29325;1.28;1.2985
10/16/1995;00:00:01;0;1.295;1.29545;1.2825;1.3002
10/23/1995;00:00:01;0;1.293;1.3133;1.2854;1.3208
10/30/1995;00:00:01;0;1.3138;1.3029;1.2958;1.3185
11/06/1995;00:00:01;0;1.3045;1.2947;1.2872;1.308
11/13/1995;00:00:01;0;1.2976;1.29305;1.286;1.304
11/20/1995;00:00:01;0;1.292;1.29675;1.2895;1.3085
11/27/1995;00:00:01;0;1.302;1.292;1.2845;1.3061
12/04/1995;00:00:01;0;1.2895;1.2789;1.2712;1.2965
12/11/1995;00:00:01;0;1.277;1.27375;1.2675;1.2872
12/18/1995;00:00:01;0;1.2719;1.2789;1.2594;1.2836
12/25/1995;00:00:01;0;1.2833;1.2732;1.2693;1.2833
01/01/1996;00:00:01;0;1.274;1.28065;1.274;1.2858
01/08/1996;00:00:01;0;1.2764;1.2848;1.2653;1.2896
01/15/1996;00:00:01;0;1.2837;1.2789;1.2758;1.2966
01/22/1996;00:00:01;0;1.2789;1.24545;1.2413;1.2789
01/29/1996;00:00:01;0;1.2473;1.22815;1.2238;1.2508
02/05/1996;00:00:01;0;1.233;1.24655;1.2275;1.2525
02/12/1996;00:00:01;0;1.2495;1.24715;1.239;1.2508
02/19/1996;00:00:01;0;1.245;1.261;1.2413;1.2686
02/26/1996;00:00:01;0;1.2662;1.2681;1.2574;1.2714
03/04/1996;00:00:01;0;1.2635;1.25515;1.2485;1.2727
03/11/1996;00:00:01;0;1.2545;1.2502;1.2455;1.2597
03/18/1996;00:00:01;0;1.2483;1.2555;1.2457;1.261
03/25/1996;00:00:01;0;1.251;1.2562;1.2496;1.2589
04/01/1996;00:00:01;0;1.2543;1.2523;1.2474;1.2626
04/08/1996;00:00:01;0;1.25;1.25665;1.25;1.2608
04/15/1996;00:00:01;0;1.2549;1.23785;1.2344;1.2574
04/22/1996;00:00:01;0;1.241;1.2366;1.2335;1.2495
04/29/1996;00:00:01;0;1.2385;1.2352;1.224;1.2399
05/06/1996;00:00:01;0;1.2298;1.23115;1.221;1.2348
05/13/1996;00:00:01;0;1.232;1.2263;1.2236;1.2388
05/20/1996;00:00:01;0;1.227;1.22595;1.2222;1.2335
05/27/1996;00:00:01;0;1.2264;1.22495;1.2185;1.2278
06/03/1996;00:00:01;0;1.225;1.23825;1.2205;1.2415
06/10/1996;00:00:01;0;1.2401;1.23075;1.229;1.2403
06/17/1996;00:00:01;0;1.2309;1.24325;1.2292;1.2461
06/24/1996;00:00:01;0;1.2417;1.23645;1.2342;1.2498
07/01/1996;00:00:01;0;1.2375;1.2437;1.2325;1.2475
07/08/1996;00:00:01;0;1.2434;1.24025;1.2379;1.2484
07/15/1996;00:00:01;0;1.2398;1.2446;1.2393;1.248
07/22/1996;00:00:01;0;1.2455;1.2675;1.2455;1.2795
07/29/1996;00:00:01;0;1.272;1.2691;1.2619;1.2778
08/05/1996;00:00:01;0;1.2689;1.27015;1.2645;1.2832
08/12/1996;00:00:01;0;1.2687;1.2715;1.2615;1.275
08/19/1996;00:00:01;0;1.2695;1.2639;1.2601;1.2725
08/26/1996;00:00:01;0;1.2645;1.27295;1.2575;1.2751
09/02/1996;00:00:01;0;1.2732;1.26975;1.266;1.2775
09/09/1996;00:00:01;0;1.2675;1.26465;1.2609;1.2747
09/16/1996;00:00:01;0;1.2601;1.25245;1.2476;1.2616
09/23/1996;00:00:01;0;1.254;1.2556;1.2473;1.2595
09/30/1996;00:00:01;0;1.2581;1.24925;1.247;1.2662
10/07/1996;00:00:01;0;1.2507;1.24885;1.244;1.2527
10/14/1996;00:00:01;0;1.2487;1.2525;1.2484;1.2548
10/21/1996;00:00:01;0;1.2535;1.2481;1.2408;1.2537
10/28/1996;00:00:01;0;1.2514;1.25995;1.25;1.264
11/04/1996;00:00:01;0;1.2608;1.26645;1.2593;1.2726
11/11/1996;00:00:01;0;1.2703;1.27425;1.2579;1.2788
11/18/1996;00:00:01;0;1.281;1.27645;1.266;1.2816
11/25/1996;00:00:01;0;1.279;1.26955;1.2647;1.2857
12/02/1996;00:00:01;0;1.2671;1.2527;1.2492;1.2681
12/09/1996;00:00:01;0;1.25;1.24245;1.2329;1.2589
12/16/1996;00:00:01;0;1.24;1.24505;1.2385;1.2541
12/23/1996;00:00:01;0;1.2495;1.2397;1.23;1.2516
12/30/1996;00:00:01;0;1.24;1.23985;1.2325;1.2426
01/06/1997;00:00:01;0;1.2399;1.2367;1.2315;1.2562
01/13/1997;00:00:01;0;1.2406;1.2243;1.2194;1.2453
01/20/1997;00:00:01;0;1.2235;1.2;1.1939;1.2264
01/27/1997;00:00:01;0;1.1992;1.18325;1.1793;1.2042
02/03/1997;00:00:01;0;1.1758;1.1753;1.1698;1.187
02/10/1997;00:00:01;0;1.1793;1.1754;1.1589;1.1806
02/17/1997;00:00:01;0;1.1717;1.14615;1.1417;1.172
02/24/1997;00:00:01;0;1.1445;1.15715;1.1384;1.1643
03/03/1997;00:00:01;0;1.1595;1.1452;1.1418;1.1622
03/10/1997;00:00:01;0;1.1425;1.1384;1.1288;1.1447
03/17/1997;00:00:01;0;1.141;1.14635;1.1342;1.1505
03/24/1997;00:00:01;0;1.1435;1.14805;1.1431;1.1581
03/31/1997;00:00:01;0;1.1487;1.1626;1.1439;1.1677
04/07/1997;00:00:01;0;1.162;1.148;1.141;1.168
04/14/1997;00:00:01;0;1.142;1.13355;1.1299;1.143
04/21/1997;00:00:01;0;1.128;1.143;1.124;1.148
04/28/1997;00:00:01;0;1.1448;1.1264;1.1223;1.145
05/05/1997;00:00:01;0;1.1263;1.12675;1.1235;1.135
05/12/1997;00:00:01;0;1.1278;1.14615;1.1243;1.1548
05/19/1997;00:00:01;0;1.1415;1.1461;1.1379;1.157
05/26/1997;00:00:01;0;1.144;1.15535;1.144;1.1663
06/02/1997;00:00:01;0;1.1528;1.1306;1.1244;1.1539
06/09/1997;00:00:01;0;1.1259;1.13515;1.119;1.1419
06/16/1997;00:00:01;0;1.1383;1.12545;1.1202;1.143
06/23/1997;00:00:01;0;1.1291;1.13555;1.1218;1.1417
06/30/1997;00:00:01;0;1.1413;1.12625;1.123;1.1416
07/07/1997;00:00:01;0;1.1255;1.12545;1.117;1.129
07/14/1997;00:00:01;0;1.122;1.10375;1.0975;1.128
07/21/1997;00:00:01;0;1.101;1.1003;1.0935;1.1081
07/28/1997;00:00:01;0;1.099;1.07125;1.067;1.1
08/04/1997;00:00:01;0;1.0719;1.05635;1.053;1.0786
08/11/1997;00:00:01;0;1.0599;1.06045;1.0414;1.0688
08/18/1997;00:00:01;0;1.0556;1.07835;1.0511;1.0865
08/25/1997;00:00:01;0;1.0717;1.0795;1.0565;1.087
09/01/1997;00:00:01;0;1.0803;1.08465;1.0752;1.0995
09/08/1997;00:00:01;0;1.0845;1.087;1.0671;1.0926
09/15/1997;00:00:01;0;1.082;1.10795;1.0787;1.1149
09/22/1997;00:00:01;0;1.11;1.09905;1.0907;1.1117
09/29/1997;00:00:01;0;1.096;1.11325;1.0891;1.1206
10/06/1997;00:00:01;0;1.1123;1.1132;1.1004;1.1178
10/13/1997;00:00:01;0;1.1138;1.11765;1.1108;1.1286
10/20/1997;00:00:01;0;1.1202;1.1097;1.1059;1.1261
10/27/1997;00:00:01;0;1.1125;1.1169;1.1;1.1233
11/03/1997;00:00:01;0;1.124;1.1352;1.124;1.151
11/10/1997;00:00:01;0;1.1384;1.15125;1.1375;1.1594
11/17/1997;00:00:01;0;1.157;1.14085;1.1362;1.163
11/24/1997;00:00:01;0;1.1439;1.14215;1.1314;1.1478
12/01/1997;00:00:01;0;1.141;1.1182;1.1132;1.141
12/08/1997;00:00:01;0;1.1155;1.10895;1.1061;1.1217
12/15/1997;00:00:01;0;1.107;1.1121;1.101;1.1232
12/22/1997;00:00:01;0;1.1102;1.10995;1.103;1.121
12/29/1997;00:00:01;0;1.1091;1.11045;1.1045;1.1164
01/05/1998;00:00:01;0;1.107;1.08935;1.0795;1.107
01/12/1998;00:00:01;0;1.0825;1.0848;1.0768;1.0926
01/19/1998;00:00:01;0;1.0846;1.0754;1.07;1.09
01/26/1998;00:00:01;0;1.0762;1.10745;1.072;1.1191
02/02/1998;00:00:01;0;1.0986;1.07915;1.0728;1.105
02/09/1998;00:00:01;0;1.086;1.08645;1.0798;1.1045
02/16/1998;00:00:01;0;1.0855;1.0847;1.0795;1.0925
02/23/1998;00:00:01;0;1.0867;1.09265;1.0775;1.103
03/02/1998;00:00:01;0;1.0983;1.0931;1.083;1.101
03/09/1998;00:00:01;0;1.0902;1.08135;1.0757;1.0946
03/16/1998;00:00:01;0;1.0828;1.08965;1.0765;1.0946
03/23/1998;00:00:01;0;1.0919;1.0848;1.0803;1.095
03/30/1998;00:00:01;0;1.0885;1.0806;1.0745;1.0921
04/06/1998;00:00:01;0;1.0767;1.07715;1.0695;1.0793
04/13/1998;00:00:01;0;1.0813;1.08615;1.0764;1.0955
04/20/1998;00:00:01;0;1.0868;1.09695;1.0862;1.1037
04/27/1998;00:00:01;0;1.0998;1.10375;1.0962;1.1088
05/04/1998;00:00:01;0;1.105;1.10615;1.0954;1.1135
05/11/1998;00:00:01;0;1.1083;1.1103;1.1051;1.1194
05/18/1998;00:00:01;0;1.1079;1.10185;1.099;1.1117
05/25/1998;00:00:01;0;1.103;1.1152;1.1018;1.1206
06/01/1998;00:00:01;0;1.1157;1.1057;1.0987;1.1182
06/08/1998;00:00:01;0;1.1064;1.10855;1.104;1.1176
06/15/1998;00:00:01;0;1.1071;1.08985;1.0861;1.1116
06/22/1998;00:00:01;0;1.0865;1.1005;1.0865;1.1098
06/29/1998;00:00:01;0;1.1017;1.0926;1.0895;1.1058
07/06/1998;00:00:01;0;1.095;1.091;1.0839;1.0982
07/13/1998;00:00:01;0;1.0936;1.09365;1.0785;1.0988
07/20/1998;00:00:01;0;1.0996;1.10825;1.0936;1.1113
07/27/1998;00:00:01;0;1.1061;1.10765;1.0989;1.111
08/03/1998;00:00:01;0;1.105;1.10475;1.1;1.1165
08/10/1998;00:00:01;0;1.1032;1.1068;1.102;1.116
08/17/1998;00:00:01;0;1.1081;1.0936;1.0872;1.1122
08/24/1998;00:00:01;0;1.0988;1.0974;1.0914;1.1012
08/31/1998;00:00:01;0;1.1002;1.1198;1.0889;1.1297
09/07/1998;00:00:01;0;1.1222;1.13965;1.1188;1.1482
09/14/1998;00:00:01;0;1.139;1.1566;1.128;1.1758
09/21/1998;00:00:01;0;1.1577;1.1679;1.1505;1.1759
09/28/1998;00:00:01;0;1.1617;1.17005;1.1555;1.1826
10/05/1998;00:00:01;0;1.1743;1.20355;1.1679;1.2093
10/12/1998;00:00:01;0;1.2074;1.20675;1.1957;1.2402
10/19/1998;00:00:01;0;1.2085;1.21125;1.1952;1.2236
10/26/1998;00:00:01;0;1.205;1.1915;1.1865;1.2082
11/02/1998;00:00:01;0;1.1822;1.18995;1.1799;1.1962
11/09/1998;00:00:01;0;1.1865;1.16735;1.1594;1.1865
11/16/1998;00:00:01;0;1.1647;1.17555;1.1583;1.183
11/23/1998;00:00:01;0;1.1792;1.155;1.1482;1.1844
11/30/1998;00:00:01;0;1.1537;1.15465;1.1455;1.1615
12/07/1998;00:00:01;0;1.1595;1.1698;1.1572;1.1796
12/14/1998;00:00:01;0;1.1674;1.1896;1.1657;1.1953
12/21/1998;00:00:01;0;1.1922;1.1781;1.1719;1.193
12/28/1998;00:00:01;0;1.1756;1.16855;1.166;1.177
01/04/1999;00:00:01;0;1.1714;1.18005;1.1644;1.1906
01/11/1999;00:00:01;0;1.183;1.1546;1.1485;1.1866
01/18/1999;00:00:01;0;1.1501;1.15865;1.144;1.1788
01/25/1999;00:00:01;0;1.1606;1.15775;1.1535;1.164
02/01/1999;00:00:01;0;1.155;1.13375;1.128;1.1589
02/08/1999;00:00:01;0;1.1305;1.12705;1.1214;1.1371
02/15/1999;00:00:01;0;1.132;1.12595;1.1209;1.1361
02/22/1999;00:00:01;0;1.1222;1.10185;1.0963;1.1278
03/01/1999;00:00:01;0;1.1022;1.0951;1.088;1.108
03/08/1999;00:00:01;0;1.0893;1.0861;1.078;1.0946
03/15/1999;00:00:01;0;1.0885;1.0919;1.0794;1.1059
03/22/1999;00:00:01;0;1.092;1.08795;1.081;1.1067
03/29/1999;00:00:01;0;1.0908;1.0733;1.0678;1.096
04/05/1999;00:00:01;0;1.0726;1.07445;1.0689;1.082
04/12/1999;00:00:01;0;1.071;1.0839;1.07;1.0883
04/19/1999;00:00:01;0;1.0805;1.0642;1.0584;1.083
04/26/1999;00:00:01;0;1.0661;1.06025;1.0558;1.0684
05/03/1999;00:00:01;0;1.0585;1.05745;1.0537;1.0696
05/10/1999;00:00:01;0;1.0564;1.0772;1.0557;1.0841
05/17/1999;00:00:01;0;1.0785;1.0662;1.0598;1.0805
05/24/1999;00:00:01;0;1.0663;1.05765;1.0542;1.0709
05/31/1999;00:00:01;0;1.0601;1.0448;1.039;1.0644
06/07/1999;00:00:01;0;1.045;1.0293;1.026;1.0452
06/14/1999;00:00:01;0;1.0286;1.0423;1.0266;1.0556
06/21/1999;00:00:01;0;1.042;1.0343;1.029;1.0436
06/28/1999;00:00:01;0;1.0341;1.033;1.0272;1.0475
07/05/1999;00:00:01;0;1.033;1.0245;1.0205;1.0395
07/12/1999;00:00:01;0;1.0213;1.0145;1.0114;1.0269
07/19/1999;00:00:01;0;1.0144;1.0294;1.011;1.034
07/26/1999;00:00:01;0;1.0315;1.0651;1.027;1.0722
08/02/1999;00:00:01;0;1.064;1.0692;1.0592;1.0744
08/09/1999;00:00:01;0;1.0682;1.0718;1.0517;1.0825
08/16/1999;00:00:01;0;1.072;1.0574;1.0546;1.0764
08/23/1999;00:00:01;0;1.058;1.0492;1.0462;1.0693
08/30/1999;00:00:01;0;1.049;1.0493;1.04;1.0547
09/06/1999;00:00:01;0;1.0494;1.0607;1.0486;1.0728
09/13/1999;00:00:01;0;1.0569;1.0411;1.0301;1.0643
09/20/1999;00:00:01;0;1.0413;1.036;1.0285;1.0469
09/27/1999;00:00:01;0;1.0365;1.0458;1.0362;1.0541
10/04/1999;00:00:01;0;1.0457;1.0734;1.0444;1.0774
10/11/1999;00:00:01;0;1.0733;1.0632;1.0604;1.0778
10/18/1999;00:00:01;0;1.063;1.0817;1.063;1.0913
10/25/1999;00:00:01;0;1.0815;1.0673;1.0636;1.085
11/01/1999;00:00:01;0;1.0675;1.0518;1.0433;1.0694
11/08/1999;00:00:01;0;1.0511;1.0382;1.0346;1.0556
11/15/1999;00:00:01;0;1.0387;1.0333;1.0291;1.0452
11/22/1999;00:00:01;0;1.0331;1.0316;1.0248;1.044
11/29/1999;00:00:01;0;1.0318;1.0096;1.004;1.0335
12/06/1999;00:00:01;0;1.0098;1.0224;.9996;1.0261
12/13/1999;00:00:01;0;1.0226;1.0141;1.0109;1.0295
12/20/1999;00:00:01;0;1.014;1.0132;1.0013;1.019
12/27/1999;00:00:01;0;1.0133;1.0129;1.0058;1.0176
01/03/2000;00:00:01;0;1.0131;1.0243;1.002;1.028
01/10/2000;00:00:01;0;1.0242;1.0253;1.0213;1.0414
01/17/2000;00:00:01;0;1.0256;1.0122;1.0117;1.0368
01/24/2000;00:00:01;0;1.0121;1.007;1;1.019
01/31/2000;00:00:01;0;1.0071;.97;.9669;1.0093
02/07/2000;00:00:01;0;.9706;.9812;.967;.9947
02/14/2000;00:00:01;0;.9814;.978;.9779;.9969
02/21/2000;00:00:01;0;.978;.9842;.9765;.9956
02/28/2000;00:00:01;0;.9874;.9713;.9403;1.0087
03/06/2000;00:00:01;0;.9708;.959;.9562;.987
03/13/2000;00:00:01;0;.9585;.9634;.9523;.9728
03/20/2000;00:00:01;0;.9636;.9732;.9592;.9744
03/27/2000;00:00:01;0;.9724;.9669;.9576;.9788
04/03/2000;00:00:01;0;.9671;.9539;.9479;.97
04/10/2000;00:00:01;0;.9537;.9622;.9517;.975
04/17/2000;00:00:01;0;.962;.9522;.9513;.9677
04/24/2000;00:00:01;0;.9518;.9385;.9354;.9525
05/01/2000;00:00:01;0;.9385;.9155;.9033;.9404
05/08/2000;00:00:01;0;.9156;.8969;.8849;.9171
05/15/2000;00:00:01;0;.8967;.9103;.8948;.9198
05/22/2000;00:00:01;0;.9065;.9022;.8845;.9106
05/29/2000;00:00:01;0;.9023;.931;.8981;.9335
06/05/2000;00:00:01;0;.9267;.9464;.9245;.9498
06/12/2000;00:00:01;0;.9467;.9536;.9451;.97
06/19/2000;00:00:01;0;.9536;.9565;.9499;.9691
06/26/2000;00:00:01;0;.9566;.9367;.9298;.9619
07/03/2000;00:00:01;0;.9367;.9503;.9355;.96
07/10/2000;00:00:01;0;.9503;.9546;.946;.9597
07/17/2000;00:00:01;0;.9547;.9364;.9319;.9564
07/24/2000;00:00:01;0;.9362;.9335;.9194;.9379
07/31/2000;00:00:01;0;.9335;.9265;.9222;.9449
08/07/2000;00:00:01;0;.9265;.9071;.9;.9291
08/14/2000;00:00:01;0;.9074;.9058;.8964;.9138
08/21/2000;00:00:01;0;.9056;.9017;.901;.9183
08/28/2000;00:00:01;0;.9021;.8996;.8912;.9072
09/04/2000;00:00:01;0;.899;.9001;.8843;.9022
09/11/2000;00:00:01;0;.8975;.8584;.8567;.899
09/18/2000;00:00:01;0;.8582;.8542;.8514;.8717
09/25/2000;00:00:01;0;.8542;.8742;.844;.9006
10/02/2000;00:00:01;0;.8743;.8772;.873;.8883
10/09/2000;00:00:01;0;.8772;.8683;.8664;.8787
10/16/2000;00:00:01;0;.8682;.85;.8462;.8765
10/23/2000;00:00:01;0;.85;.8351;.8329;.8573
10/30/2000;00:00:01;0;.8352;.8402;.8229;.8528
11/06/2000;00:00:01;0;.8396;.8614;.8386;.8794
11/13/2000;00:00:01;0;.8628;.856;.8519;.8704
11/20/2000;00:00:01;0;.8573;.8505;.8459;.8629
11/27/2000;00:00:01;0;.8504;.8515;.8377;.8533
12/04/2000;00:00:01;0;.8527;.8876;.8505;.8932
12/11/2000;00:00:01;0;.8843;.8772;.8751;.8974
12/18/2000;00:00:01;0;.8782;.8943;.8718;.9014
12/25/2000;00:00:01;0;.8956;.9227;.8882;.926
01/01/2001;00:00:01;0;.9256;.9417;.9237;.9425
01/08/2001;00:00:01;0;.9421;.9469;.9272;.9594
01/15/2001;00:00:01;0;.9472;.9515;.9364;.9577
01/22/2001;00:00:01;0;.9432;.9385;.9272;.9503
01/29/2001;00:00:01;0;.9386;.917;.9117;.945
02/05/2001;00:00:01;0;.9164;.9373;.9144;.9443
02/12/2001;00:00:01;0;.9371;.9316;.9133;.9385
02/19/2001;00:00:01;0;.9308;.921;.9027;.933
02/26/2001;00:00:01;0;.9208;.91;.9016;.9238
03/05/2001;00:00:01;0;.9095;.9285;.9085;.938
03/12/2001;00:00:01;0;.9273;.9275;.9254;.9373
03/19/2001;00:00:01;0;.9276;.8987;.8915;.93
03/26/2001;00:00:01;0;.8988;.8955;.8833;.9123
04/02/2001;00:00:01;0;.8958;.8789;.8733;.8991
04/09/2001;00:00:01;0;.8791;.8963;.8791;.9091
04/16/2001;00:00:01;0;.8962;.8881;.881;.8992
04/23/2001;00:00:01;0;.8887;.896;.8699;.9079
04/30/2001;00:00:01;0;.9013;.889;.8853;.9054
05/07/2001;00:00:01;0;.8888;.8902;.8856;.9007
05/14/2001;00:00:01;0;.8903;.8734;.8728;.8921
05/21/2001;00:00:01;0;.8738;.8766;.8733;.888
05/28/2001;00:00:01;0;.8761;.8608;.8497;.8774
06/04/2001;00:00:01;0;.8601;.8455;.8433;.8612
06/11/2001;00:00:01;0;.8457;.8427;.8411;.8568
06/18/2001;00:00:01;0;.8437;.8605;.8416;.8673
06/25/2001;00:00:01;0;.86;.8588;.8497;.8625
07/02/2001;00:00:01;0;.8585;.8479;.8433;.8659
07/09/2001;00:00:01;0;.8473;.8497;.8349;.8522
07/16/2001;00:00:01;0;.8496;.8522;.849;.8642
07/23/2001;00:00:01;0;.8522;.869;.8491;.8786
07/30/2001;00:00:01;0;.8691;.874;.8687;.8823
08/06/2001;00:00:01;0;.874;.8814;.8725;.8876
08/13/2001;00:00:01;0;.8808;.8968;.8739;.9008
08/20/2001;00:00:01;0;.8968;.9139;.8938;.9202
08/27/2001;00:00:01;0;.9137;.9115;.9077;.9239
09/03/2001;00:00:01;0;.9112;.9095;.9029;.9198
09/10/2001;00:00:01;0;.9074;.8974;.8825;.9079
09/17/2001;00:00:01;0;.8977;.9247;.8955;.9332
09/24/2001;00:00:01;0;.9237;.9164;.9087;.9325
10/01/2001;00:00:01;0;.9159;.9169;.9062;.9249
10/08/2001;00:00:01;0;.9165;.9202;.9111;.9244
10/15/2001;00:00:01;0;.92;.9083;.8989;.9225
10/22/2001;00:00:01;0;.9073;.8905;.8897;.9112
10/29/2001;00:00:01;0;.8909;.9047;.887;.905
11/05/2001;00:00:01;0;.9051;.8972;.8944;.912
11/12/2001;00:00:01;0;.8971;.8939;.8889;.9046
11/19/2001;00:00:01;0;.8937;.8784;.8766;.8939
11/26/2001;00:00:01;0;.8777;.88;.8737;.8842
12/03/2001;00:00:01;0;.88;.8906;.8771;.8981
12/10/2001;00:00:01;0;.891;.8905;.8843;.8952
12/17/2001;00:00:01;0;.8906;.902;.8884;.9081
12/24/2001;00:00:01;0;.9016;.8774;.8743;.904
12/31/2001;00:00:01;0;.8774;.889;.8766;.8922
01/07/2002;00:00:01;0;.889;.8932;.8883;.9066
01/14/2002;00:00:01;0;.8929;.8942;.8866;.8953
01/21/2002;00:00:01;0;.894;.8831;.8794;.8944
01/28/2002;00:00:01;0;.8829;.8621;.8574;.889
02/04/2002;00:00:01;0;.8613;.8704;.8562;.8711
02/11/2002;00:00:01;0;.8693;.8764;.8633;.88
02/18/2002;00:00:01;0;.8765;.8704;.8682;.8799
